"frequency";"dBCav"
+4.86450000000000000000e+009;-2.16026359597258133839e-004
+4.86465000000000000000e+009;-2.15901577769704968498e-004
+4.86480000000000000000e+009;-2.15777198375243319840e-004
+4.86495000000000000000e+009;-2.15653219755113063167e-004
+4.86510000000000000000e+009;-2.15529640229338080408e-004
+4.86525000000000000000e+009;-2.15406458134336854012e-004
+4.86540000000000000000e+009;-2.15283671831119848526e-004
+4.86555000000000000000e+009;-2.15161279661410249475e-004
+4.86570000000000000000e+009;-2.15039279993934056429e-004
+4.86585000000000000000e+009;-2.14917671205614704746e-004
+4.86600000000000000000e+009;-2.14796451677233519268e-004
+4.86615000000000000000e+009;-2.14675619815610186844e-004
+4.86630000000000000000e+009;-2.14555173988989592330e-004
+4.86645000000000000000e+009;-2.14435112627819250784e-004
+4.86660000000000000000e+009;-2.14315434132651184713e-004
+4.86675000000000000000e+009;-2.14196136942130643116e-004
+4.86690000000000000000e+009;-2.14077219472240203556e-004
+4.86705000000000000000e+009;-2.13958680185252807715e-004
+4.86720000000000000000e+009;-2.13840517501009085271e-004
+4.86735000000000000000e+009;-2.13722729889015341121e-004
+4.86750000000000000000e+009;-2.13605315816367156631e-004
+4.86765000000000000000e+009;-2.13488273752571297483e-004
+4.86780000000000000000e+009;-2.13371602166652574390e-004
+4.86795000000000000000e+009;-2.13255299566693368174e-004
+4.86810000000000000000e+009;-2.13139364424612143831e-004
+4.86825000000000000000e+009;-2.13023795254760112041e-004
+4.86840000000000000000e+009;-2.12908590573417577305e-004
+4.86855000000000000000e+009;-2.12793748881434966694e-004
+4.86870000000000000000e+009;-2.12679268729328355397e-004
+4.86885000000000000000e+009;-2.12565148628074618775e-004
+4.86900000000000000000e+009;-2.12451387105527567155e-004
+4.86915000000000000000e+009;-2.12337982758976082705e-004
+4.86930000000000000000e+009;-2.12224934101326622501e-004
+4.86945000000000000000e+009;-2.12112239702383868897e-004
+4.86960000000000000000e+009;-2.11999898147382815359e-004
+4.86975000000000000000e+009;-2.11887907990698673389e-004
+4.86990000000000000000e+009;-2.11776267837336564914e-004
+4.87005000000000000000e+009;-2.11664976273978730666e-004
+4.87020000000000000000e+009;-2.11554031880074780003e-004
+4.87035000000000000000e+009;-2.11443433283775572562e-004
+4.87050000000000000000e+009;-2.11333179091533613064e-004
+4.87065000000000000000e+009;-2.11223267923302975881e-004
+4.87080000000000000000e+009;-2.11113698399520096933e-004
+4.87095000000000000000e+009;-2.11004469158462636515e-004
+4.87110000000000000000e+009;-2.10895578835033079348e-004
+4.87125000000000000000e+009;-2.10787026087279078662e-004
+4.87140000000000000000e+009;-2.10678809555407686727e-004
+4.87155000000000000000e+009;-2.10570927913379229426e-004
+4.87170000000000000000e+009;-2.10463379816348871224e-004
+4.87185000000000000000e+009;-2.10356163947921133168e-004
+4.87200000000000000000e+009;-2.10249278979645969978e-004
+4.87215000000000000000e+009;-2.10142723607665182946e-004
+4.87230000000000000000e+009;-2.10036496516548178842e-004
+4.87245000000000000000e+009;-2.09930596411598673892e-004
+4.87260000000000000000e+009;-2.09825021992816548606e-004
+4.87275000000000000000e+009;-2.09719771984311168520e-004
+4.87290000000000000000e+009;-2.09614845103441548024e-004
+4.87305000000000000000e+009;-2.09510240054547791557e-004
+4.87320000000000000000e+009;-2.09405955603690163789e-004
+4.87335000000000000000e+009;-2.09301990463888539385e-004
+4.87350000000000000000e+009;-2.09198343386255748450e-004
+4.87365000000000000000e+009;-2.09095013130102002664e-004
+4.87380000000000000000e+009;-2.08991998430146182133e-004
+4.87395000000000000000e+009;-2.08889298079451934780e-004
+4.87410000000000000000e+009;-2.08786910817560428027e-004
+4.87425000000000000000e+009;-2.08684835436089092522e-004
+4.87440000000000000000e+009;-2.08583070717976184994e-004
+4.87455000000000000000e+009;-2.08481615439409665239e-004
+4.87470000000000000000e+009;-2.08380468404544298353e-004
+4.87485000000000000000e+009;-2.08279628398729959064e-004
+4.87500000000000000000e+009;-2.08179094232872441243e-004
+4.87515000000000000000e+009;-2.08078864724146205987e-004
+4.87530000000000000000e+009;-2.07978938686832764840e-004
+4.87545000000000000000e+009;-2.07879314921712547585e-004
+4.87560000000000000000e+009;-2.07779992289839547485e-004
+4.87575000000000000000e+009;-2.07680969602120479986e-004
+4.87590000000000000000e+009;-2.07582245705626193197e-004
+4.87605000000000000000e+009;-2.07483819449356547736e-004
+4.87620000000000000000e+009;-2.07385689665434957149e-004
+4.87635000000000000000e+009;-2.07287855229864041891e-004
+4.87650000000000000000e+009;-2.07190314995019380252e-004
+4.87665000000000000000e+009;-2.07093067818098593895e-004
+4.87680000000000000000e+009;-2.06996112589570379183e-004
+4.87695000000000000000e+009;-2.06899448189777688915e-004
+4.87710000000000000000e+009;-2.06803073476400777354e-004
+4.87725000000000000000e+009;-2.06706987364500350060e-004
+4.87740000000000000000e+009;-2.06611188737795104615e-004
+4.87755000000000000000e+009;-2.06515676483861384139e-004
+4.87770000000000000000e+009;-2.06420449525957492611e-004
+4.87785000000000000000e+009;-2.06325506771911910790e-004
+4.87800000000000000000e+009;-2.06230847117016516824e-004
+4.87815000000000000000e+009;-2.06136469503335236896e-004
+4.87830000000000000000e+009;-2.06042372839661464597e-004
+4.87845000000000000000e+009;-2.05948556072881386325e-004
+4.87860000000000000000e+009;-2.05855018132040424889e-004
+4.87875000000000000000e+009;-2.05761757954863529381e-004
+4.87890000000000000000e+009;-2.05668774484379891180e-004
+4.87905000000000000000e+009;-2.05576066683388477760e-004
+4.87920000000000000000e+009;-2.05483633493472100592e-004
+4.87935000000000000000e+009;-2.05391473875983428558e-004
+4.87950000000000000000e+009;-2.05299586807223080100e-004
+4.87965000000000000000e+009;-2.05207971251437107331e-004
+4.87980000000000000000e+009;-2.05116626190230425192e-004
+4.87995000000000000000e+009;-2.05025550595082177961e-004
+4.88010000000000000000e+009;-2.04934743443740068720e-004
+4.88025000000000000000e+009;-2.04844203746740540807e-004
+4.88040000000000000000e+009;-2.04753930497743807330e-004
+4.88055000000000000000e+009;-2.04663922674980122652e-004
+4.88070000000000000000e+009;-2.04574179291879475976e-004
+4.88085000000000000000e+009;-2.04484699361872046238e-004
+4.88100000000000000000e+009;-2.04395481891155353892e-004
+4.88115000000000000000e+009;-2.04306525912929435283e-004
+4.88130000000000000000e+009;-2.04217830435802968079e-004
+4.88145000000000000000e+009;-2.04129394484296896022e-004
+4.88160000000000000000e+009;-2.04041217102219821352e-004
+4.88175000000000000000e+009;-2.03953297322772214096e-004
+4.88190000000000000000e+009;-2.03865634173850816986e-004
+4.88205000000000000000e+009;-2.03778226724338115119e-004
+4.88220000000000000000e+009;-2.03691073988147706075e-004
+4.88235000000000000000e+009;-2.03604175068397601689e-004
+4.88250000000000000000e+009;-2.03517528979483706877e-004
+4.88265000000000000000e+009;-2.03431134795111010893e-004
+4.88280000000000000000e+009;-2.03344991603450118110e-004
+4.88295000000000000000e+009;-2.03259098458436621160e-004
+4.88310000000000000000e+009;-2.03173454427507357064e-004
+4.88325000000000000000e+009;-2.03088058606066103676e-004
+4.88340000000000000000e+009;-2.03002910086623743506e-004
+4.88355000000000000000e+009;-2.02918007935653068111e-004
+4.88370000000000000000e+009;-2.02833351259648511731e-004
+4.88385000000000000000e+009;-2.02748939143406207899e-004
+4.88400000000000000000e+009;-2.02664770707886422816e-004
+4.88415000000000000000e+009;-2.02580845044153957241e-004
+4.88430000000000000000e+009;-2.02497161263525478521e-004
+4.88445000000000000000e+009;-2.02413718478282295783e-004
+4.88460000000000000000e+009;-2.02330515808902855783e-004
+4.88475000000000000000e+009;-2.02247552388402560258e-004
+4.88490000000000000000e+009;-2.02164827319419255006e-004
+4.88505000000000000000e+009;-2.02082339734968531499e-004
+4.88520000000000000000e+009;-2.02000088787353693914e-004
+4.88535000000000000000e+009;-2.01918073600911159807e-004
+4.88550000000000000000e+009;-2.01836293313478753759e-004
+4.88565000000000000000e+009;-2.01754747085075016814e-004
+4.88580000000000000000e+009;-2.01673434063181616352e-004
+4.88595000000000000000e+009;-2.01592353380814902786e-004
+4.88610000000000000000e+009;-2.01511504215834506013e-004
+4.88625000000000000000e+009;-2.01430885724884008343e-004
+4.88640000000000000000e+009;-2.01350497061714015434e-004
+4.88655000000000000000e+009;-2.01270337415756931168e-004
+4.88670000000000000000e+009;-2.01190405936423842006e-004
+4.88685000000000000000e+009;-2.01110701811218681428e-004
+4.88700000000000000000e+009;-2.01031224227163211101e-004
+4.88715000000000000000e+009;-2.00951972348616548364e-004
+4.88730000000000000000e+009;-2.00872945376584142139e-004
+4.88745000000000000000e+009;-2.00794142496159310797e-004
+4.88760000000000000000e+009;-2.00715562913651664233e-004
+4.88775000000000000000e+009;-2.00637205826209331092e-004
+4.88790000000000000000e+009;-2.00559070402531679743e-004
+4.88805000000000000000e+009;-2.00481155884610362256e-004
+4.88820000000000000000e+009;-2.00403461472969062320e-004
+4.88835000000000000000e+009;-2.00325986375846646281e-004
+4.88850000000000000000e+009;-2.00248729803410721942e-004
+4.88865000000000000000e+009;-2.00171690992831521417e-004
+4.88880000000000000000e+009;-2.00094869145597451486e-004
+4.88895000000000000000e+009;-2.00018263502736362699e-004
+4.88910000000000000000e+009;-1.99941873297561166891e-004
+4.88925000000000000000e+009;-1.99865697747954952678e-004
+4.88940000000000000000e+009;-1.99789736101214183625e-004
+4.88955000000000000000e+009;-1.99713987604635458822e-004
+4.88970000000000000000e+009;-1.99638451476584255538e-004
+4.88985000000000000000e+009;-1.99563126981716062796e-004
+4.89000000000000000000e+009;-1.99488013374560436324e-004
+4.89015000000000000000e+009;-1.99413109916879888487e-004
+4.89030000000000000000e+009;-1.99338415825593706383e-004
+4.89045000000000000000e+009;-1.99263930396699712275e-004
+4.89060000000000000000e+009;-1.99189652880870439770e-004
+4.89075000000000000000e+009;-1.99115582551441039696e-004
+4.89090000000000000000e+009;-1.99041718666799201214e-004
+4.89105000000000000000e+009;-1.98968060509441827454e-004
+4.89120000000000000000e+009;-1.98894607363794698532e-004
+4.89135000000000000000e+009;-1.98821358491138832627e-004
+4.89150000000000000000e+009;-1.98748313193258764262e-004
+4.89165000000000000000e+009;-1.98675470744936837324e-004
+4.89180000000000000000e+009;-1.98602830433010043350e-004
+4.89195000000000000000e+009;-1.98530391536118398874e-004
+4.89210000000000000000e+009;-1.98458153388835341303e-004
+4.89225000000000000000e+009;-1.98386115252924548520e-004
+4.89240000000000000000e+009;-1.98314276446565399513e-004
+4.89255000000000000000e+009;-1.98242636273471739463e-004
+4.89270000000000000000e+009;-1.98171194051341019492e-004
+4.89285000000000000000e+009;-1.98099949065564149382e-004
+4.89300000000000000000e+009;-1.98028900644446712465e-004
+4.89315000000000000000e+009;-1.97958048103275382123e-004
+4.89330000000000000000e+009;-1.97887390767944936843e-004
+4.89345000000000000000e+009;-1.97816927945545020795e-004
+4.89360000000000000000e+009;-1.97746658974989566364e-004
+4.89375000000000000000e+009;-1.97676583184102391648e-004
+4.89390000000000000000e+009;-1.97606699891545670861e-004
+4.89405000000000000000e+009;-1.97537008450699249663e-004
+4.89420000000000000000e+009;-1.97467508179743293090e-004
+4.89435000000000000000e+009;-1.97398198429646814850e-004
+4.89450000000000000000e+009;-1.97329078541252841148e-004
+4.89465000000000000000e+009;-1.97260147864566123387e-004
+4.89480000000000000000e+009;-1.97191405733197110605e-004
+4.89495000000000000000e+009;-1.97122851514027082592e-004
+4.89510000000000000000e+009;-1.97054484555132293239e-004
+4.89525000000000000000e+009;-1.96986304224358447276e-004
+4.89540000000000000000e+009;-1.96918309859656082139e-004
+4.89555000000000000000e+009;-1.96850500838996890062e-004
+4.89570000000000000000e+009;-1.96782876520101130367e-004
+4.89585000000000000000e+009;-1.96715436281905109960e-004
+4.89600000000000000000e+009;-1.96648179483093404679e-004
+4.89615000000000000000e+009;-1.96581105508388762635e-004
+4.89630000000000000000e+009;-1.96514213717922519046e-004
+4.89645000000000000000e+009;-1.96447503501721474576e-004
+4.89660000000000000000e+009;-1.96380974236311375229e-004
+4.89675000000000000000e+009;-1.96314625315094522500e-004
+4.89690000000000000000e+009;-1.96248456110739342116e-004
+4.89705000000000000000e+009;-1.96182466025327499224e-004
+4.89720000000000000000e+009;-1.96116654445993115986e-004
+4.89735000000000000000e+009;-1.96051020756977121065e-004
+4.89750000000000000000e+009;-1.95985564372898351431e-004
+4.89765000000000000000e+009;-1.95920284678962187790e-004
+4.89780000000000000000e+009;-1.95855181085447920810e-004
+4.89795000000000000000e+009;-1.95790252992508826552e-004
+4.89810000000000000000e+009;-1.95725499811388674830e-004
+4.89825000000000000000e+009;-1.95660920947062703761e-004
+4.89840000000000000000e+009;-1.95596515820900616455e-004
+4.89855000000000000000e+009;-1.95532283827751961680e-004
+4.89870000000000000000e+009;-1.95468224400076827883e-004
+4.89885000000000000000e+009;-1.95404336965995648794e-004
+4.89900000000000000000e+009;-1.95340620938681125418e-004
+4.89915000000000000000e+009;-1.95277075734681432491e-004
+4.89930000000000000000e+009;-1.95213700779706226000e-004
+4.89945000000000000000e+009;-1.95150495515377346697e-004
+4.89960000000000000000e+009;-1.95087459377530519390e-004
+4.89975000000000000000e+009;-1.95024591774516835394e-004
+4.89990000000000000000e+009;-1.94961892162423940317e-004
+4.90005000000000000000e+009;-1.94899359993964114458e-004
+4.90020000000000000000e+009;-1.94836994678453036701e-004
+4.90035000000000000000e+009;-1.94774795680657878934e-004
+4.90050000000000000000e+009;-1.94712762445093838038e-004
+4.90065000000000000000e+009;-1.94650894397471166310e-004
+4.90080000000000000000e+009;-1.94589191010754146167e-004
+4.90095000000000000000e+009;-1.94527651739584205937e-004
+4.90110000000000000000e+009;-1.94466276038602801056e-004
+4.90125000000000000000e+009;-1.94405063342199520369e-004
+4.90140000000000000000e+009;-1.94344013128160852293e-004
+4.90155000000000000000e+009;-1.94283124859807670125e-004
+4.90170000000000000000e+009;-1.94222397997085644483e-004
+4.90185000000000000000e+009;-1.94161832013923889295e-004
+4.90200000000000000000e+009;-1.94101426360142196095e-004
+4.90215000000000000000e+009;-1.94041180532332485772e-004
+4.90230000000000000000e+009;-1.93981093975492831748e-004
+4.90245000000000000000e+009;-1.93921166181393409694e-004
+4.90260000000000000000e+009;-1.93861396622516899422e-004
+4.90275000000000000000e+009;-1.93801784788704843567e-004
+4.90290000000000000000e+009;-1.93742330146653833102e-004
+4.90305000000000000000e+009;-1.93683032180901439426e-004
+4.90320000000000000000e+009;-1.93623890387075456646e-004
+4.90335000000000000000e+009;-1.93564904255499680525e-004
+4.90350000000000000000e+009;-1.93506073252871000192e-004
+4.90365000000000000000e+009;-1.93447396900855300705e-004
+4.90380000000000000000e+009;-1.93388874683508225601e-004
+4.90395000000000000000e+009;-1.93330506074759430907e-004
+4.90410000000000000000e+009;-1.93272290604954382178e-004
+4.90425000000000000000e+009;-1.93214227761041889338e-004
+4.90440000000000000000e+009;-1.93156317040578813212e-004
+4.90455000000000000000e+009;-1.93098557960409646008e-004
+4.90470000000000000000e+009;-1.93040950016644706011e-004
+4.90485000000000000000e+009;-1.92983492721788857816e-004
+4.90500000000000000000e+009;-1.92926185577256689100e-004
+4.90515000000000000000e+009;-1.92869028112911656235e-004
+4.90530000000000000000e+009;-1.92812019828721939885e-004
+4.90545000000000000000e+009;-1.92755160251175820850e-004
+4.90560000000000000000e+009;-1.92698448898564523614e-004
+4.90575000000000000000e+009;-1.92641885274713793065e-004
+4.90590000000000000000e+009;-1.92585468927328147320e-004
